"Mineral Name","RRUFF Chemistry (concise)","IMA Chemistry (concise)","Chemistry Elements","IMA Number","RRUFF IDs","Database ID","Country of Type Locality","Year First Published","IMA Status","Structural Groupname","Fleischers Groupname","Status Notes","Crystal Systems","Oldest Known Age (Ma)","Valence Elements","IMA Mineral Symbol"
"Demagistrisite","BaCa_2_Mn^3+^_4_(Si_3_O_10_)(Si_2_O_7_)(OH)_4_·3H_2_O","BaCa_2_Mn^3+^_4_(Si_3_O_10_)(Si_2_O_7_)(OH)_4_·3H_2_O","Ba Ca Mn Si O H","IMA2018-059","","6793","Italy","2018","Approved","Not in a structural group"," ","Cámara F, Kampf A R, Nestola F, Ciriotti M E, Spartà D, Balestra C (2021) Demagistrisite, the missing link in a polysomatic series from lawsonite to orientite. The Canadian Mineralogist 59, 91-105","orthorhombic","201","Ba Ca Mn^3+ Si O H","Dmg"
"Denningite","CaMn^2+^Te^4+^_4_O_10_","CaMn^2+^Te^4+^_4_O_10_","Ca Mn Te O","","R061023","1656","Mexico","1963","Approved"," "," ","Mandarino J A, Williams S J, Mitchell R S (1963) Denningite, a new tellurite mineral from Moctezuma, Sonora, Mexico, The Canadian Mineralogist 7, 443-452","tetragonal","48","Ca Mn^2+ Te^4+ O","Dnn"
"Dervillite","Ag_2_AsS_2_","Ag_2_AsS_2_","Ag As S","","","1659","France","1941","Approved|Redefined","Dervillite"," ","Weil R (1941) La dervillite, espece minerale nouvelle, Revue des Sciences Naturelles d'Auvergne 7, 110-111

Redefined:
Bari H, Cesbron F, Moëlo Y, Permingeat F, Picot P, Pierrot R, Schubnel H J, Weil R (1983) La dervillite, Ag<sub>2</sub>AsS<sub>2</sub>, nouvelle définition de l'espèce, Bulletin de Minéralogie 106, 519-524","monoclinic","419","Ag As S","Dvl"
"Descloizite","Pb^2+^Zn^2+^V^5+^O_4_(OH)","PbZn(VO_4_)(OH)","Pb Zn V O H","","R050037 R050509 R120097","1661","Argentina","1854","Grandfathered|Approved","Descloizite","adelite-descloizite-descloizite subgroup","Damour A A (1854) Notice sur la descloizite, nouvelle espèce minérale, Annales de Chimie et de Physique 41, 72-78","orthorhombic","2770","Pb^2+ Zn^2+ V^5+ O H","Dcz"
"Despujolsite","Ca_3_Mn^4+^(S^6+^O_4_)_2_(OH)_6_·3H_2_O","Ca_3_Mn^4+^(SO_4_)_2_(OH)_6_·3H_2_O","Ca Mn S O H","IMA1967-039","R100208","1662","Morocco","1967","Approved","Fleischerite","fleischerite","Gaudefroy C, Granger M M, Permingeat F, Protas J (1968) La despujolsite, une nouvelle espèce minérale, Bulletin de la Société Française de Minéralogie et de Cristallographie 91, 43-50","hexagonal","2400","Ca Mn^4+ S^6+ O H","Dpj"
"Dessauite-(Y)","Sr^2+^(Y^3+^,U^4+^,Mn^2+^)Fe^3+^_2_(Ti^4+^,Fe^3+^,Cr^3+^,V^5+^)_18_(O,OH)_38_","Sr(Y,U,Mn)Fe_2_(Ti,Fe,Cr,V)_18_(O,OH)_38_","Sr Y U Mn Fe Ti Cr V O H","IMA1994-057","","1663","Italy","1994","Approved","Crichtonite","crichtonite","Orlandi P, Pasero M, Duchi G, Olmi F (1997) Dessauite, (Sr,Pb)(Y,U)(Ti,Fe<sup>3+</sup>)<sub>20</sub>O<sub>38</sub>, a new mineral of the crichtonite group from Buca delia Vena mine, Tuscany, Italy, American Mineralogist 82, 807-811","hexagonal","2000","Sr^2+ Y^3+ U^4+ Mn^2+ Fe^3+ Ti^4+ Cr^3+ V^5+ O H","Dss-Y"
"Diadochite","Fe^3+^_2_(PO_4_)(S^6+^O_4_)(OH)·6H_2_O","Fe^3+^_2_(PO_4_)(SO_4_)(OH)·6H_2_O","Fe P O S H","","R120021","1667","Germany","1837","Grandfathered|Approved","Amorphous"," ","Breithaupt A (1837) Bestimmung neuer mineralien. 2. Diadochit, Journal für Praktische Chemie 10, 503-505","","1702","Fe^3+ P O S^6+ H","Ddc"
"Diamond","C","C","C","","R050204 R050205 R050206 R050207 RS809893 R150105 R150106 R150108 R150107 R150086 R150087 R150088 R150089","1668","unknown","0","Grandfathered|Approved","Diamond"," ","Mineral name has been known since antiquity and predates any formal descriptive publication.","cubic|orthorhombic","4700","C","Dia"
"Diaphorite","Ag^1+^_3_Pb^2+^_2_Sb^3+^_3_S^2-^_8_","Ag_3_Pb_2_Sb_3_S_8_","Ag Pb Sb S","","R060173","1670","Czech Republic / Germany","1871","Grandfathered|Approved"," "," ","Zepharovich M V R (1871) Über diaphorit und freieslebenit, Sitzungsberichte der Kaiserlichen Akademie der Wissenschaften 63, 130-156","monoclinic","1890","Ag^1+ Pb^2+ Sb^3+ S^2-","Dpr"
"Diaspore","AlO(OH)","AlO(OH)","Al O H","","R060287 R060546","1671","Russia","1801","Grandfathered|Approved","Diaspore","diaspore","Haüy R J (1801) VII. Diaspore (m.), c'est-à-dire, qui se disperse, in Traité de Minéralogie, Volume 4, Chez Louis (Paris) 358-360","orthorhombic","3026","Al O H","Dsp"
"Dickite","Al_2_Si_2_O_5_(OH)_4_","Al_2_Si_2_O_5_(OH)_4_","Al Si O H","","R060298 R090054","1673","United Kingdom","1930","Grandfathered|Approved","Clay, Kaolinite","kaolinite-serpentine-kaolinite subgroup","Ross C S, Kerr P F (1930) Dickite, a kaolin mineral, American Mineralogist 15, 34-39","monoclinic","3411","Al Si O H","Dck"
"Diegogattaite","Na_2_CaCu^2+^_2_Si_8_O_20_·H_2_O","Na_2_CaCu_2_Si_8_O_20_·H_2_O","Na Ca Cu Si O H","IMA2012-096","R120156","6180","South Africa","2012","Approved","Not in a structural group"," ","Rumsey M S, Welch M D, Kampf A R, Spratt J (2013) Diegogattaite, Na_2_CaCu_2_Si_8_O_20_·H_2_O: a new nanoporous copper sheet silicate from Wessels Mine, Kalahari Manganese Fields, Republic of South Africa. Mineralogical Magazine 77, 3155-3162","monoclinic","1054","Na Ca Cu^2+ Si O H","Dga"
"Dienerite","Ni_3_As","Ni_3_As","Ni As","","","1675","USA","1921","Approved","Domeykite"," ","Hackl O (1921) Ein neues Nickel-Arsen-Mineral. Verhandlungen Geologische Bundesanstalt 1921, 107-108

Discredited:
Bayliss P (2001) Dienerite - a mystification. Mineralogical Magazine 65, 685-687

Revalidated:
Miyawaki R, Hatert F, Pasero M, Mills S J (2019) IMA Commission on New Minerals, Nomenclature and Classification (CNMNC) Newsletter 52. New minerals and nomenclature modifications approved in 2019. Mineralogical Magazine 83, 887-893","","","Ni As","Dne"
"Dietzeite","Ca_2_(I^5+^O_3_)_2_Cr^6+^O_4_·H_2_O","Ca_2_(IO_3_)_2_(CrO_4_)·H_2_O","Ca I O Cr H","","R130292","1677","Chile","1894","Grandfathered|Approved"," "," ","Osann A (1894) Krystallographische untersuchung einiger neuer Chilenischer mineralien, Zeitschrift für Krystallographie und Mineralogie 23, 584-589","monoclinic","298","Ca I^5+ O Cr^6+ H","Die"
"Digenite","Cu_1.8_S","Cu_1.8_S","Cu S","","R060840","1678","Germany","1844","Approved","Digenite"," ","Breithaupt A (1844) Zwei neue kupfer enthaltende mineralien aus der ordnung der glanze, Annalen der Physik und Chemie 137, 671-675","cubic|hexagonal","4000","Cu S","Dg"
"Diopside","CaMgSi_2_O_6_","CaMgSi_2_O_6_","Ca Mg Si O","","R040009 R040097 R050406 R050496 R050666 R060061 R060085 R060171 R060276 R060861 R070123 R090046 R110128 R120003","1681","Italy","1800","Approved","Pyroxene","pyroxene","d’Andrada J B (1800) Der eigenschaften und kennzeichen einiger neuen fossilien aus Schweden und Norwegen nebst einigen chemischen bemerkungen ueber dieselben, Allgemeines Journal der Chemie 4, 28-39","monoclinic","4700","Ca Mg Si O","Di"
"Dissakisite-(Ce)","CaCeMgAl_2_(Si_2_O_7_)(SiO_4_)O(OH)","CaCe(Al_2_Mg)[Si_2_O_7_][SiO_4_]O(OH)","Ca Ce Al Mg Si O H","IMA1990-004","","1683","Antarctica","1990","Approved","Epidote, allanite","epidote","Grew E S, Essene E J, Peacor D R, Su S-C, Asami M (1991) Dissakisite-(Ce), a new member of the epidote group and the Mg analogue of allanite-(Ce), from Antarctica, American Mineralogist 76, 1990-1997","monoclinic","2500","Ca Ce Mg Al Si O H","Dis-Ce"
"Dissakisite-(La)","CaLaMgAl_2_(Si_2_O_7_)(SiO_4_)O(OH)","CaLa(Al_2_Mg)[Si_2_O_7_][SiO_4_]O(OH)","Ca La Al Mg Si O H","IMA2003-007","","5222","Italy","2003","Approved","Epidote, allanite","epidote","Tumiati S, Godard G, Martin S, Nimis P, Mair V, Boyer B (2005) Dissakisite-(La) from the Ulten zone peridotite (Italian Eastern Alps): A new end-member of the epidote group, American Mineralogist 90, 1177-1185","monoclinic","260","Ca La Mg Al Si O H","Dis-La"
"Disulfodadsonite","Pb^2+^_11_Sb^3+^_13_S^2-^_30_(S_2_)^2-^_0.5_","Pb_11_Sb_13_S_30_(S_2_)_0.5_","Pb Sb S","IMA2011-076","","6022","Italy","2011","Approved","Dadsonite"," ","Orlandi P, Biagioni C, Moëlo Y, Bonaccorsi E (2013) Lead-antimony sulfosalts from Tuscany (Italy). XIV. Disulfodadsonite, Pb_11_Sb_13_S_30_(S_2_)_0.5_, a new mineral from the Ceragiola marble quarry, Apuan Alps: occurrence and crystal structure. European Journal of Mineralogy 25, 1005-1016","triclinic","","Pb^2+ Sb^3+ S^2- S","Ddad"
"Dixenite","Cu^1+^Mn^2+^_14_Fe^3+^(As^3+^O_3_)_5_(SiO_4_)_2_(As^5+^O_4_)(OH)_6_","Cu^1+^Fe^3+^Mn^2+^_14_(As^5+^O_4_)(As^3+^O_3_)_5_(SiO_4_)_2_(OH)_6_","Cu Fe Mn As O Si H","","R100044","1685","Sweden","1920","Grandfathered|Approved","Hematolite"," ","Flink G (1920) Trigonit och dixenit, två nya mineral från Långbanshytte gruvor, Geologiska Föreningens i Stockholm Förhandlingar 42, 436-452","hexagonal","1898","Cu^1+ Mn^2+ Fe^3+ As^3+ O Si As^5+ H","Dxn"
"Djerfisherite","K_6_(Fe,Cu,Ni)_25_S_26_Cl","K_6_(Fe,Cu,Ni)_25_S_26_Cl","K Fe Cu Ni S Cl","IMA1965-028","R070390","1686","South Africa (meteorite)","1965","Approved","Djerfisherite","djerfisherite","Fuchs L H (1966) Djerfisherite, alkali copper-iron sulfide: A new mineral from enstatite chondrites, Science 153, 166-167

Chemical formula revised from K<sub>3</sub>(Na.Cu)(Fe,Ni)<sub>12</sub>S<sub>14</sub>:
Dmitrieva M T, Ilyukhin V V (1976) Crystal structure of jerfisherite, Soviet Physics - Doklady 20, 469-470

Chemical formula revised again:
Henderson C M B, Kogarko L N, Plant D A (1999) Extreme closed system fractionation of volatile-rich, ultrabasic peralkaline melt inclusions and the occurrence of djerfisherite in the Kugda alkaline complex, Siberia, Mineralogical Magazine 63, 433-438","cubic","2050","K Fe Cu Ni S Cl","Djr"
"Djurleite","Cu_31_S_16_","Cu_31_S_16_","Cu S","","R070333 R100172 R100173","1687","Mexico","1962","Approved"," "," ","Roseboom E H (1962) Djurleite, Cu<sub>1.96</sub>S, a new mineral, American Mineralogist 47, 1181-1184
Morimoto N (1962) Djurleite, a new copper sulphide mineral, Mineralogical Journal 3, 338-344","monoclinic","2770","Cu S","Dju"
"Dollaseite-(Ce)","CaCeMg_2_Al(Si_2_O_7_)(SiO_4_)(OH)F","CaCe(Mg_2_Al)[Si_2_O_7_][SiO_4_]F(OH)","Ca Ce Mg Al Si O F H","IMA1987-K","","1690","Sweden","1927","Approved|Redefined","Epidote, dollaseite","epidote","Previously known as magnesium orthite:
Geijer P (1927) Some mineral associations from the Norberg District. Sveriges Geologiska Undersökning 20, 3-32.

Peacor D R, Dunn P J (1988) Dollaseite-(Ce) (magnesium orthite redefined): structure refinement and implications for F + M<sup>2+</sup> substitutions in epidote-group minerals, American Mineralogist 73, 838-842","monoclinic","1800","Ca Ce Mg Al Si O H F","Dls-Ce"
"Dolomite","CaMg(CO_3_)_2_","CaMg(CO_3_)_2_","Ca Mg C O","","R040030 R050129 R050241 R050272 R050357 R050370 R100118 R100168","1691","Italy","1792","Grandfathered|Approved","Dolomite","dolomite","Saussure H B (1792) Analyse de la dolomie, Observations sur la Physique, sur l’Histoire Naturelle et sur les Arts 40, 161-173","hexagonal","4700","Ca Mg C O","Dol"
"Domeykite","Cu_3_As","Cu_3_As","Cu As","","R070435","5093","Chile","1845","Grandfathered|Approved","Domeykite"," ","Haidinger W (1845) Zweite Klasse: Geogenide. XIII. Ordnung. Kiese V. Kupperkies. Domeykit., in Handbuch der Bestimmenden Mineralogie, Bei Braumüller and Seidel (Wien) 559-562","cubic","1898","Cu As","Do"
"Domeykite-β","Cu_3_As","Cu_3_As","Cu As","","","5094","Iran","1949","Approved|Redefined","Fluocerite"," ","Michejev V I (1949) On alpha-, beta- and gamma-domeykite. Zapiski Vsesoyuznogo Mineralogicheskogo Obshchestva 78, 3-7","hexagonal","1825","Cu As","Do-β"
"Donbassite","Al_2_(Si_3_Al)O_10_(OH)_2_·Al_2.33_(OH)_6_","Al_2_(Si_3_Al)O_10_(OH)_2_·Al_2.33_(OH)_6_","Al Si O H","","","5180","Ukraine","1940","Grandfathered|Approved","Chlorite, Clay"," ","Lazarenko E K (1940) Donbassites, a new group of minerals from the Donetz basin, Comptes Rendus (Doklady) de l’Académie des Sciences de l’URSS 28, 519-521","monoclinic","1840","Al Si O H","Dbs"
"Donharrisite","Ni_3_HgS_3_","Ni_3_HgS_3_","Ni Hg S","IMA1987-007","","1694","Austria","1987","Approved"," "," ","Paar W H, Chen T T, Roberts A C, Criddle A J, Stanley C J (1989) Donharrisite, nickel-mercury sulfide, a new mineral species from Leogang, Salzburg Province, Austria, The Canadian Mineralogist 27, 257-262

Chemical formula revised from Ni_8_Hg_3_S_9_:
Bindi L, Paar W H (2016) Donharrisite, Ni_3_HgS_3_: Crystal structure and revision of the chemical formula. Journal of Alloys and Compounds 682, 248-253","monoclinic","363.1","Ni Hg S","Dhr"
"Donpeacorite","Mn^2+^MgSi_2_O_6_","(Mn,Mg)MgSi_2_O_6_","Mn Mg Si O","IMA1982-045","R060646","1696","USA","1982","Approved","Pyroxene","pyroxene","Petersen E U, Anovitz L M, Essene E J (1984) Donpeacorite, (Mn,Mg)MgSi<sub>2</sub>O<sub>6</sub>, a new orthopyroxene and its proposed phase relations in the system MnSiO<sub>3</sub> - MgSiO<sub>3</sub> - FeSiO<sub>3</sub>, American Mineralogist 69, 472-480","orthorhombic","1600","Mn^2+ Mg Si O","Don"
"Douglasite","K_2_Fe^2+^Cl_4_·2H_2_O","K_2_Fe^2+^Cl_4_·2H_2_O","K Fe Cl H O","","","1700","Germany","1880","Grandfathered|Approved"," "," ","Precht H (1880) Ueber die bildung des wasserstoffs in den Stassfurter kalisalzbergweken, Berichte der Deutschen Chemischen Gesellschaft 13, 2326-2328","","260","K Fe^2+ Cl H O","Dgl"
"Doyleite","Al(OH)_3_","Al(OH)_3_","Al O H","IMA1980-041","","1702","Canada","1980","Approved"," "," ","Chao G Y, Baker J, Sabina A P, Roberts A C (1985) Doyleite, a new polymorph of Al(OH)<sub>3</sub>, and its relationship to bayerite, gibbsite and nordstrandite, The Canadian Mineralogist 23, 21-28","triclinic","1590","Al O H","Doy"
"Dozyite","Mg_7_Al_2_(Si_4_Al_2_)O_15_(OH)_12_","Mg_7_Al_2_(Si_4_Al_2_)O_15_(OH)_12_","Mg Al Si O H","IMA1993-042","R100040","1703","Indonesia","1993","Approved","Corrensite, Clay","smectite","Bailey S W, Banfield J F, Barker W W, Katchan G (1995) Dozyite, a 1:1 regular interstratification of serpentine and chlorite, American Mineralogist 80, 65-77","monoclinic","3.3","Mg Al Si O H","Doz"
"Dravite","NaMg_3_Al_6_(Si_6_O_18_)(BO_3_)_3_(OH)_3_OH","NaMg_3_Al_6_(Si_6_O_18_)(BO_3_)_3_(OH)_3_(OH)","Na Mg Al Si O B H","","R040088 R050059 R050077 R060286 R060280 R060534","1704","Slovenia","1884","Grandfathered|Approved","Tourmaline","tourmaline","Tschermak G (1884) Turmalin, in Lehrbuch der Mineralogie, Alfred Hölder (Wein, Austria) 470-472","hexagonal|triclinic","3077","Na Mg Al Si O B H","Drv"
"Drechslerite","Tl_4_(Sb_4-x_As_x_)S_8_ (1 < x < 2)","Tl_4_(Sb_4-x_As_x_)S_8_ (1 < x < 2)","Tl Sb As S","IMA2019-061","","6949","Switzerland","2019","Pending publication|Approved","Weissbergite"," ","Topa, D., Graeser, S., Stoeger, B., Raber, T. and Stanley, C. (2019) Drechslerite, IMA 2019-061. CNMNC Newsletter No. 52; Mineralogical Magazine, 83, https://doi.org/10.1180/mgm.2019.73","triclinic","","Tl Sb As S","Dre"
"Dresserite","Ba_2_Al_4_(CO_3_)_4_(OH)_8_·3H_2_O","Ba_2_Al_4_(CO_3_)_4_(OH)_8_·3H_2_O","Ba Al C O H","IMA1968-027","R060304","1705","Canada","1968","Approved","Dundasite","dundasite","Jambor J L, Fong D G, Sabina A P (1969) Dresserite, the new barium analogue of dundasite, The Canadian Mineralogist 10, 84-89","orthorhombic","139","Ba Al C O H","Dsr"
"Dritsite","Li_2_Al_4_(OH)_12_Cl_2_·3H_2_O","Li_2_Al_4_(OH)_12_Cl_2_·3H_2_O","Li Al O H Cl","IMA2019-017","","6896","Russia","2019","Approved","Hydrotalcite"," ","Zhitova E S, pekov I V, Chaikovskiy I I, Chirkova E P, Yapaskurt V O, Bychkova Y V, Belakavskiy D I, Chukanov N V, Zubkova N V, Krivovichev S V, Bocharov V N (2019) Dritsite, Li_2_Al_4_(OH)_12_Cl_2_·3H_2_O, a new gibbsite-based hydrotalcite supergroup mineral. Minerals 9, 492","hexagonal","","Li Al O H Cl","Drt"
"Drysdallite","Mo^4+^Se^2-^_2_","MoSe_2_","Mo Se","IMA1973-027","","1708","Zambia","1973","Approved","Molybdenite","molybdenite","Cech F, Rieder M, Vrana S (1973) Drysdallite, MoSe<sub>2</sub>, a new mineral, Neues Jahrbuch für Mineralogie, Monatshefte 1973, 433-442","hexagonal","513","Mo^4+ Se^2-","Dry"
"Dufrénite","Ca_0.5_Fe^2+^Fe^3+^_5_(PO_4_)_4_(OH)_6_·2H_2_O","Ca_0.5_Fe^2+^Fe^3+^_5_(PO_4_)_4_(OH)_6_·2H_2_O","Ca Fe P O H","","","1709","Germany","1833","Grandfathered|Approved","Dufrénite","Dufrénite","Brongniart A (1833) Dufrénite, in Tableau de la distribution méthodique des espèces minérales, suivie dans le cours de minèralogie fait au Musèum Royal d'Histoire Naturelle en 1833, A la Librairie Encyclopèdique de Roret (Paris) 20-20

Redefined:
Frondel C (1949) The dufrenite problem, American Mineralogist 34, 513-540","monoclinic","3044","Ca Fe^2+ Fe^3+ P O H","Dfr"
"Dufrénoysite","Pb^2+^_2_As^3+^_2_S^2-^_5_","Pb_2_As_2_S_5_","Pb As S","","R070579","1710","Switzerland","1845","Grandfathered|Approved","Sartorite"," ","Damour A A (1845) Sur le sulfo-arséniure de plomb du mont Saint-Gothard (Nouvelle espèce minérale), Annales de Chimie et de Physique 14, 379-383","monoclinic","2816","Pb^2+ As^3+ S^2-","Duf"
"Dumortierite","AlAl_6_BSi_3_O_18_","AlAl_6_BSi_3_O_18_","Al B Si O","","R060069 R050628","1714","France","1881","Approved|Redefined","Dumortierite","dumortierite","Gonnard F (1881) Note sur l´existance d´une espèce minérale nouvelle, la dumortiérite dans le gneiss de Beaunan, au-dessus des anciens aqueducs galloromains de la vallée de l´Izeron (Rhône), Bulletin de la Société Minéralogique de France 4, 2-5

Chemical composition changed from (Al,[box])Al_6_BSi_3_O_16_(O,OH)_2_: 
Pieczka A, Evans R J, Grew E S, Groat L A, Ma C, Rossman G R (2013) The dumortierite supergroup. I. A new nomenclature for the dumortierite and holtite groups. Mineralogical Magazine 77, 2825-2839","orthorhombic","2715","Al B Si O","Dum"
"Duranusite","As_4_S","As_4_S","As S","IMA1973-003","","1717","France","1973","Approved"," "," ","Johan K, Laforêt, Picot P, Feraud J (1973) La duranusite, As<sub>4</sub>S, un nouveau minéral, Bulletin de la Société Française de Minéralogie et de Cristallographie 96, 131-134","orthorhombic","310","As S","Du"
"Dutrowite","Na(Fe^2+^_2.5_Ti^4+^_0.5_)Al_6_(Si_6_O_18_)(BO_3_)_3_(OH)_3_O","Na(Fe^2+^_2.5_Ti_0.5_)Al_6_(Si_6_O_18_)(BO_3_)_3_(OH)_3_O","Na Fe Ti Al Si O B H","IMA2019-082","","6970","Italy","2020","Pending publication|Approved","Tourmaline"," ","Miyawaki R, Hatert F, Pasero M, Mills S J (2020) IMA Commission on New Minerals, Nomenclature and Classification (CNMNC) Newsletter 53. Mineralogical Magazine 84, 159-163","hexagonal","","Na Fe^2+ Ti^4+ Al Si O B H","Dtw"
"Dyscrasite","Ag_3.2_Sb_0.8_","Ag_3+x_Sb_1-x_ (x ≈ 0.2)","Ag Sb","","R061043","1723","Germany","1832","Grandfathered|Approved","Allargentum"," ","Beudant F S (1832) Deuxième genre. Antimoniure. Espèce unique. Discrase, in Traité Élémentaire de Minéralogie, 2nd Edition, (Paris) 613-614","orthorhombic","3074","Ag Sb","Dys"
"Dzharkenite","Fe^2+^(Se_2_)^2-^","FeSe_2_","Fe Se","IMA1993-054","","1725","Kazakhstan","1993","Approved","Pyrite","pyrite","Yashunsky Y V, Ryabeva E G, Abramov M V, Rasulova S D (1995) Dzharkenite FeSe<sub>2</sub> - the new mineral, Zapiski Vserossijskogo Mineralogicheskogo Obshchestva 124(1), 85-90","cubic","443","Fe^2+ Se","Dzh"
"Dzhuluite","Ca_3_(Sn^4+^Sb^5+^)Fe^3+^_3_O_12_","Ca_3_(SbSn)(Fe^3+^O_4_)_3_","Ca Sb Sn Fe O","IMA2010-064","","5904","Russia","2010","Approved|Renamed","Garnet"," ","Galuskina I O, Galuskin E V, Kusz J, Dzierzanowski P, Prusik K, Gazeev V M, Pertsev N N, Dubrovinsky L (2013) Dzhuluite, Ca_3_SbSnFe^3+^_3_O_12_, a new bitikleite-group garnet from the Upper Chegem Caldera, Northern Caucasus, Kabardino-Balkaria, Russia. European Journal of Mineralogy 25, 231-239","cubic","3","Ca Sn^4+ Sb^5+ Fe^3+ O","Dzl"
"Eakerite","Ca_2_Sn^4+^Al_2_Si_6_O_18_(OH)_2_·2H_2_O","Ca_2_Sn^4+^Al_2_Si_6_O_18_(OH)_2_·2H_2_O","Ca Sn Al Si O H","IMA1969-019","R060319","1726","USA","1969","Approved"," "," ","Leavens P B, White J S, Hey M H (1970) Eakerite, a new tin silicate, The Mineralogical Record 1, 92-96","monoclinic","2058","Ca Sn^4+ Al Si O H","Ea"
"Eastonite","KAlMg_2_(Si_2_Al_2_)O_10_(OH)_2_","KAlMg_2_(Si_2_Al_2_)O_10_(OH)_2_","K Al Mg Si O H","","R100078","1729","USA","1925","Approved|Redefined","Mica","mica-true micas","Winchell A N (1925) Studies in the mica group - Part 1, American Journal of Science 9, 309-327

Discredited:
Livi K J T, Veblen D R (1987) “Eastonite” from Easton, Pennsylvania: A mixture of phlogopite and a new form of serpentine, American Mineralogist 72, 113-125

Redefined:
Rieder M, Cavazzini G, D’Yakonov Y S, Frank-Kamenetskii V A, Gottardt G, Guggenheim S, Koval P V, Muller G, Neiva A M R, Radoslovich E W, Robert J L, Sassi F P, Takeda H, Weiss Z, Wones D R (1998) Nomenclature of the micas, The Canadian Mineralogist 36, 905-912","monoclinic","2613","K Al Mg Si O H","Eas"
"Ecandrewsite","Zn^2+^Ti^4+^O_3_","ZnTiO_3_","Zn Ti O","IMA1978-082","","1730","Australia","1978","Approved","Corundum","ilmenite","Birch W D, Burke E A J, Wall V J, Etheridge M A (1988) Ecandrewsite, the zinc analogue of ilmenite, from Little Broken Hill, New South Wales, Austrailia, and the San Valentin Mine, Sierra de Cartegena, Spain, Mineralogical Magazine 52, 237-240","hexagonal","2500","Zn^2+ Ti^4+ O","Ec"
"Eckerite","Ag^1+^_2_Cu^1+^As^3+^S^2-^_3_","Ag_2_CuAsS_3_","Ag Cu As S","IMA2014-063","","6362","Switzerland","2014","Approved","Xanthoconite"," ","Bindi L, Nestola F, Graeser S, Tropper P, Raber T (2015) Eckerite, Ag_2_CuAsS_3_, a new Cu-bearing sulfosalt from Lengenbach quarry, Binn valley, Switzerland: description and crystal structure. Mineralogical Magazine 79, 687-694","monoclinic","245","Ag^1+ Cu^1+ As^3+ S^2-","Ekr"
"Eclarite","(Cu^2+^,Fe^2+^)Pb^2+^_9_Bi^3+^_12_S^2-^_28_","(Cu,Fe)Pb_9_Bi_12_S_28_","Cu Fe Pb Bi S","IMA1982-092","R110124","1733","Austria","1982","Approved","Kobellite"," ","Paar W H, Chen T T, Kupcik V, Hanke K (1983) Eclarit, (Cu,Fe)Pb_9_Bi_12_S_28_, ein neues sulfosalz von Bärenbad, Hollersbachtal, Salzburg, Österreich, Tschermaks Mineralogische und Petrographische Mitteilungen 32, 103-110","orthorhombic","1804","Cu^2+ Fe^2+ Pb^2+ Bi^3+ S^2-","Ecl"
